zc..,alpha_c..,beita_c..,zb1..,alpha_b1..,zb2..,alpha_b2..,F1,F2,F3,F4,zc,zc.,zb1,zb1.,zb2,zb2.
1.334459901,-0.380181968,-0.109333619,0.080961213,-0.010019977,-0.398253709,-0.216959581,8688.871094,5727.59375,5368.779785,6537.365234,4.983108044,-0.029425021,1.979406595,0.089317285,1.996427178,0.023107948
1.360576987,-0.342613637,-0.081232905,0.603015602,0.035649311,0.332418591,-0.188592151,8953.036133,6094.091309,6019.98291,7263.606445,4.982880592,-0.015971197,1.980312705,0.092713848,1.996650934,0.022765324
1.411356926,-0.297548652,-0.051545154,0.921676099,0.079413921,0.833389044,-0.15767774,9196.123047,6468.08252,6659.404785,7984.847168,4.982789993,-0.002124533,1.981276989,0.100622497,1.996905446,0.028906323
1.465520024,-0.246300936,-0.022237822,0.868530631,0.120490305,0.929818511,-0.124696828,9225.147461,6653.111816,7072.557617,8483.866211,4.982840061,0.012267648,1.982329607,0.109821662,1.997239113,0.037991859
1.500046134,-0.190268815,0.005280084,0.612389386,0.158076674,0.803715348,-0.090102911,9034.545898,6639.689453,7248.594727,8747.141602,4.983036518,0.027115995,1.983467102,0.117285326,1.997663736,0.046727188
1.507037401,-0.130900323,0.030495914,0.376629055,0.191375092,0.692747414,-0.054346193,8721.248047,6520.455566,7287.443359,8872.057617,4.983383179,0.042171672,1.984666109,0.12215592,1.998168945,0.054135516
1.491720915,-0.069662042,0.053476073,0.253793567,0.219591588,0.69461745,-0.017872807,8367.269531,6372.826172,7273.566406,8940.754883,4.983880043,0.057179183,1.985903978,0.125224426,1.998744488,0.060989346
1.516009331,0.009341946,0.079344623,1.452194095,0.218929842,2.2610147,0.025408043,8933.295898,7249.481934,8419.138672,10135.8125,4.984526157,0.072135106,1.987189054,0.133848965,1.999415517,0.075876676
1.59091866,0.067777812,0.107612036,1.19752872,0.207782671,2.104580879,0.067366749,8907.126953,7453.315918,8786.946289,10561.39551,4.98532486,0.087682538,1.988601923,0.148314208,2.000292063,0.099151559
1.597620964,0.121602587,0.127083689,-0.064752892,0.189155161,0.730389774,0.109162904,8005.103516,6748.99707,8061.938477,9892.532227,4.986281872,0.103707962,1.990124702,0.154277325,2.001366854,0.113712333
1.489930391,0.169837058,0.134557173,-1.218080044,0.167144671,-0.562942624,0.148805261,6665.416016,5585.416016,6768.40625,8650.399414,4.987397194,0.119230524,1.991642356,0.147470891,2.002516031,0.114123031
1.293025136,0.211777672,0.133389667,-1.7529881,0.142673537,-1.161016941,0.185499087,5298.239746,4368.734863,5405.573242,7334.87793,4.988660812,0.133195445,1.993044376,0.132134452,2.003616095,0.104949839
1.05209589,0.246940628,0.12868984,-1.830698609,0.116771042,-1.221516132,0.218444556,4009.766357,3202.055176,4124.716797,6098.053223,4.990053654,0.144940883,1.994275689,0.114018425,2.004605293,0.092794225
0.792668641,0.275048643,0.123775408,-1.84167254,0.090472579,-1.18541193,0.246845186,2682.533691,1965.735107,2806.30542,4821.264648,4.991550922,0.154176116,1.995324612,0.095730886,2.005472898,0.080832832
0.514764786,0.296012551,0.119368009,-2.012379408,0.064816341,-1.327388763,0.269907296,1181.401123,523.3899536,1292.158936,3347.156494,4.993127823,0.160731182,1.996187568,0.076602399,2.006220341,0.068436347
0.170252055,0.307545304,0.114371672,-4.00053215,0.117414296,-3.348419666,0.216632783,-1672.622803,-2402.654541,-1726.411865,457.0391846,4.994755268,0.164287984,1.996836782,0.050003894,2.006822109,0.048601817
-0.35078454,0.314722449,0.107175522,-4.970475674,0.06293989,-4.367183208,0.257606894,-4784.660645,-5554.392578,-4986.844727,-2731.977295,4.996397972,0.163460433,1.997107148,0.002590949,2.007110119,0.00744651
-0.86015594,0.315786183,0.099018022,-3.405121565,0.077226304,-2.826876402,0.231299117,-6343.298828,-7143.418945,-6665.623535,-4375.424805,4.998005867,0.157324582,1.996905684,-0.040454846,2.006986856,-0.029706076
-1.224470377,0.311071247,0.091052003,-1.37149179,0.09040983,-0.808713377,0.201828867,-6906.257813,-7748.635742,-7339.672363,-5029.563965,4.999529362,0.146775499,1.996367812,-0.063979521,2.006585121,-0.047525629
-1.446183085,0.301021904,0.083547764,-0.247016832,0.10292238,0.292570442,0.168943837,-7297.317871,-8190.367188,-7838.191406,-5524.933105,5.00093174,0.133336037,1.995683312,-0.071186431,2.006093025,-0.049209874
-1.591210604,0.286115944,0.076154344,-0.095685989,0.113848381,0.404181391,0.133604795,-7876.90625,-8825.946289,-8527.915039,-6229.107422,5.002190113,0.118115187,1.99496448,-0.072369009,2.005620241,-0.045181714
-1.708309293,0.266845047,0.068380378,-0.262165338,0.122272015,0.182139128,0.096768573,-8497.860352,-9505.390625,-9263.941406,-6997.682617,5.003289223,0.101603366,1.994233012,-0.074185804,2.00518465,-0.042267274
-1.800578952,0.243699133,0.059911925,-0.184739605,0.127275184,0.193251103,0.059389636,-8844.790039,-9910.884766,-9729.376953,-7513.881836,5.004218102,0.084032193,1.993477941,-0.07671418,2.004770041,-0.040677942
-1.837641954,0.240846425,0.051467735,0.878822744,2.998385906,1.346997619,-0.353167415,-8449.31543,-9329.018555,-9210.163086,-7096.376953,5.00496769,0.065769069,1.992708802,-0.075860284,2.004379034,-0.036208451
-1.665555,0.223687142,0.058379471,3.019114733,0.071294643,3.839870453,-0.00546163,-6311.337402,-7279.085449,-6798.641602,-4780.38623,5.005535603,0.048083134,1.992042899,-0.054051407,2.004142046,-0.007394214
-1.388511777,0.185405701,0.065170228,2.458088398,0.000570456,2.987108231,-0.03159982,-5271.733398,-6298.994141,-5844.936523,-3944.785645,5.005938053,0.032816898,1.991651654,-0.025093388,2.004255295,0.028691944
-1.181574225,0.140270263,0.05314238,0.839529574,-0.065332524,0.795493126,-0.056276392,-5100.809082,-6213.495117,-6099.690918,-4327.064941,5.00620079,0.020054055,1.991496086,-0.008533644,2.004654408,0.047731828
-1.083325982,0.089582711,0.021743027,-0.251663923,-0.129274204,-0.790612519,-0.078066923,-5057.289063,-6276.608887,-6614.425293,-4974.289551,5.006344318,0.008798596,1.991430044,-0.006338775,2.005139589,0.046861123
-1.039107561,0.034847815,-0.01891188,-0.384632111,-0.188729659,-1.191255212,-0.096408039,-4665.950684,-6011.022461,-6738.494141,-5230.761719,5.006378651,-0.001799836,1.991348624,-0.010146265,2.005557537,0.036148973
-0.988038898,-0.022199059,-0.058206994,-0.034248125,-0.241222486,-0.925111651,-0.110724106,-3955.876953,-5442.837402,-6434.438965,-5053.813965,5.006309509,-0.011954716,1.991233468,-0.012346501,2.005862951,0.025363663
-0.911960721,-0.079631709,-0.090615906,0.19207257,-0.284275681,-0.713308692,-0.120439641,-3221.646729,-4862.73877,-6015.733887,-4751.720215,5.006142139,-0.021469779,1.991113424,-0.011305525,2.006075382,0.017409636
-0.83023119,-0.135372266,-0.115636311,0.053699065,-0.315413505,-0.875363052,-0.124980412,-2704.619385,-4507.308105,-5765.739746,-4602.8125,5.005883217,-0.030173685,1.991008878,-0.00981027,2.006212234,0.009752818
-0.82019496,-0.312246293,-0.170559168,-0.71117717,-0.234933019,-3.464951992,-0.10232199,-2578.74585,-4953.96582,-7417.367188,-6425.276367,5.005540371,-0.038316388,1.990900636,-0.013090559,2.006222725,-0.01199922
-0.90215838,-0.342093647,-0.252978504,-0.947086334,-0.116203524,-3.650350094,-0.058804944,-2658.4646,-5232.013672,-8272.888672,-7310.290527,5.005115032,-0.046904933,1.990727663,-0.021866012,2.00591588,-0.049663328
-0.96411258,-0.347461075,-0.283337653,-0.777245879,0.021052664,-1.988738179,-0.010426701,-2701.929443,-5333.818359,-7744.694336,-6748.527344,5.004599571,-0.05628226,1.990463972,-0.030603236,2.005261898,-0.078543305
-0.956589103,-0.328393996,-0.239265874,-0.67071867,0.1591122,-0.2606619,0.039699253,-2806.55127,-5421.833984,-6527.893066,-5458.209473,5.003988743,-0.065938845,1.990121841,-0.037665319,2.004409313,-0.089309365
-0.897501528,-0.286377937,-0.145352244,-0.81952101,0.29300949,0.581847906,0.090002857,-3063.827148,-5588.150879,-5375.546387,-4198.546387,5.00328207,-0.075233258,1.989709973,-0.044939481,2.003521681,-0.086943626
-0.826010704,-0.223906502,-0.038798105,-1.092385411,0.417289436,0.634353399,0.138712212,-3422.857666,-5785.892578,-4583.344238,-3272.986572,5.002486229,-0.083848089,1.989214897,-0.054493487,2.002684116,-0.080458671
-0.763830841,-0.144377694,0.055873629,-1.275693893,0.526477873,0.460428655,0.184043303,-3753.140381,-5891.690918,-4029.760742,-2568.918213,5.001607418,-0.091788597,1.98861146,-0.066461645,2.001908302,-0.075021885
-0.707496881,-0.051970165,0.13255544,-1.278198838,0.615096033,0.484405816,0.224207386,-3952.002686,-5812.956055,-3470.327637,-1851.513794,5.000652313,-0.099146135,1.987882376,-0.07936433,2.001180172,-0.070523016
-0.648194313,0.217255726,0.206213281,-1.958606243,1.61838448,1.680042028,0.481612861,-4859.631348,-5774.817871,-2270.41333,-386.9509277,4.999732494,-0.10525956,1.987114787,-0.092234194,2.000571489,-0.062983066
-0.556041837,0.325111926,0.365708351,-2.42940712,0.448567927,2.799842358,0.229792058,-5610.916992,-6076.39209,-490.9162598,1501.128906,4.998648643,-0.111302152,1.986079574,-0.115544319,2.000052929,-0.038939945
-0.443611473,0.386844337,0.488446325,-1.551882505,0.237736508,2.220225334,0.198353618,-5197.608887,-5408.280273,247.3581696,2278.68457,4.997509956,-0.116311051,1.984814286,-0.136152372,1.999798298,-0.012897697
-0.322154939,0.416746467,0.49722299,-0.237159774,0.018988477,1.000339389,0.161802068,-3923.712402,-3989.263428,172.9075775,2199.726807,4.996326447,-0.120143868,1.983397961,-0.145093516,1.999759674,0.003266525
-0.196465418,0.413930446,0.402539939,0.801765144,-0.206119031,0.066231303,0.119917288,-2276.419678,-2313.178223,-148.4842224,1835.887939,4.995110989,-0.122740142,1.981954932,-0.141908765,1.999824047,0.00817117
-0.065287456,0.378944963,0.258353204,1.356263995,-0.430080861,-0.277501196,0.073920593,-607.612915,-736.8093872,-297.7276917,1613.789673,4.993876457,-0.124054275,1.980587363,-0.130777091,1.999900937,0.006691982
0.074018367,0.313768595,0.11318776,1.588184953,-0.645341635,-0.228138357,0.025067147,977.4154663,634.3630981,-169.3992615,1648.394775,4.992634773,-0.124017447,1.979352117,-0.115909658,1.999953985,0.003996392
0.221861944,0.221674636,-0.012055856,1.748973131,-0.844327033,-0.119575672,-0.02536959,2534.252441,1860.381592,128.4155121,1842.618774,4.991400719,-0.122544006,1.97827518,-0.09924718,1.999984741,0.002317801
0.376330405,0.060434453,-0.121078469,2.193738937,-5.693974495,-0.262325227,-0.312995166,4474.241211,2966.053955,389.1018677,1983.698608,4.990189075,-0.119558111,1.977374077,-0.080403529,2.000001907,0.000965325
0.551185787,-0.172791153,-0.281873018,3.824113846,-1.000331283,-1.160877228,-0.12130136,7437.165039,5116.414551,42.68884277,1580.659546,4.989015102,-0.114939153,1.976715684,-0.048822004,1.999979138,-0.006854501
0.732776582,-0.291935712,-0.452823937,3.687035799,-0.908599854,-1.191136956,-0.156264365,9312.625,6398.078613,176.9081573,1714.248657,4.987896919,-0.108511537,1.976421952,-0.010153611,1.999849081,-0.019196559
0.893789411,-0.39590928,-0.548184633,2.649653673,-0.80166924,-0.695048273,-0.188722,10190.73242,6745.54248,832.8401489,2410.62085,4.986851215,-0.100357257,1.976488233,0.021793904,1.99960506,-0.028842375
1.026681185,-0.481139392,-0.551937222,1.686869144,-0.673121691,-0.135218143,-0.217993617,10544.61523,6618.629395,1771.724731,3428.65332,4.98589468,-0.090734713,1.97682035,0.043162458,1.999292016,-0.032898087
1.13760221,-0.544867814,-0.495964229,1.227725506,-0.527046502,0.207223952,-0.243641973,10789.6084,6447.760742,2718.59668,4491.180176,4.985040665,-0.079899833,1.977326393,0.057336509,1.998963356,-0.03232779
1.233789206,-0.585307837,-0.420515954,1.1609658,-0.367424279,0.299765289,-0.265285552,11066.32227,6386.14209,3514.706787,5435.264648,4.984300137,-0.068033017,1.977959037,0.069097087,1.998652816,-0.02963596
1.316433907,-0.60161072,-0.348872066,1.17308259,-0.198263302,0.262320638,-0.282566011,11293.41602,6362.347656,4136.912598,6231.833008,4.983683109,-0.055270404,1.978708506,0.080816783,1.998371005,-0.026784055
1.381409407,-0.593808651,-0.284195155,1.045427084,-0.023588939,0.230912164,-0.295142293,11332.25586,6244.963379,4634.524902,6922.818359,4.983197212,-0.041765515,1.979573846,0.092053115,1.99811554,-0.024360573
1.432441354,-0.576305807,-0.222754255,1.098109365,0.15254344,0.444774598,-0.290501654,11375.84766,6229.745605,5213.714355,7656.530273,4.982849598,-0.02769555,1.980546474,0.102657974,1.997886062,-0.021146145
1.472406149,-0.521992624,-0.159742445,0.713045061,0.328118891,0.536452591,-0.279184937,11040.45703,5942.736816,5649.236816,8287.615234,4.982645035,-0.013152461,1.981623292,0.112106115,1.997699261,-0.016082514
1.477110982,-0.446390718,-0.086102158,0.015380114,0.496624172,0.485110253,-0.260528892,10247.49316,5300.320313,5866.335938,8711.057617,4.982587337,0.001628405,1.982768416,0.11582955,1.997564673,-0.010919796
1.437277675,-0.352435321,-0.003214334,-0.627303362,0.654236197,0.424795091,-0.238544732,9176.439453,4477.020996,5902.684082,8942.973633,4.982676983,0.016233707,1.983915567,0.112628482,1.997478485,-0.006402636
1.358688354,-0.243647099,0.081111856,-1.049201608,0.796820939,0.420300364,-0.213755935,7990.889648,3630.041504,5795.344727,9010.264648,4.982910156,0.0302392,1.985002279,0.104072072,1.997435451,-0.002220589
1.251507282,-0.123977989,0.159030184,-1.294102907,0.920225143,0.449968994,-0.18683815,6754.032715,2813.860596,5551.969238,8910.638672,4.983278751,0.043308832,1.985985875,0.092265241,1.997434735,0.002124543
1.122179151,0.002293975,0.226184338,-1.479542613,1.020301819,0.463936329,-0.158462122,5453.239746,2004.952393,5160.498535,8622.743164,4.983772278,0.055193119,1.986840606,0.078390241,1.997478843,0.006721246
0.972326875,0.130666435,0.281642169,-1.677102566,1.092911959,0.436851561,-0.129290298,4065.293457,1167.129639,4614.225586,8131.59668,4.984377861,0.065681413,1.987547159,0.062623635,1.997568965,0.011257103
0.791805744,0.39854607,0.339073777,-3.146221876,2.076915026,0.487263829,-0.080636837,1418.90271,-241.5028534,4008.328613,7503.658203,4.985080242,0.074552067,1.988081098,0.041866504,1.997702837,0.01559818
0.504947722,0.530443549,0.466195285,-4.208477497,0.862789929,0.561429977,-0.061546054,-1608.132202,-2467.102539,3252.692383,6609.727539,4.985942841,0.081736013,1.988312483,-0.001671654,1.997906327,0.021532273
0.242255017,0.602764726,0.539224923,-2.867694139,0.625393987,0.457898766,-0.034491785,-2713.886963,-3034.280029,2300.359619,5460.978027,4.986780643,0.085442699,1.988103271,-0.038088176,1.998148561,0.026762396
0.03324819,0.639995039,0.516037464,-1.021210313,0.376310468,0.189713344,-0.009878656,-2777.919922,-2669.787842,1119.457764,4026.781982,4.987643242,0.086773261,1.98761189,-0.057337787,1.99843502,0.030108986
-0.122885451,0.642048001,0.413196087,0.173462749,0.11997515,-0.161012381,0.011839537,-2553.362549,-2137,-176.9854279,2431.485107,4.988509655,0.086293429,1.987011552,-0.060884457,1.9987396,0.030263763
-0.251210719,0.610237837,0.276875466,0.548863769,-0.135137677,-0.456477582,0.030194098,-2461.2146,-1863.821777,-1433.747803,843.4395752,4.989364147,0.084410898,1.986420393,-0.056772605,1.999028563,0.027085835
-0.369342506,0.547203124,0.144834831,0.542511523,-0.380519569,-0.606161535,0.044737149,-2495.456543,-1846.198242,-2524.960693,-597.0634155,4.990193844,0.081302457,1.985880494,-0.051228397,1.999273419,0.021651501
-0.476747006,0.456755728,0.031518169,0.609375179,-0.607649505,-0.623474181,0.055033181,-2450.78125,-1875.862915,-3399.691895,-1824.058838,4.990986347,0.077060126,1.98539567,-0.045634147,1.999459028,0.015429084
-0.554695725,0.293276817,-0.057764761,1.172373772,-16.43633461,-0.65943557,2.499410152,-1759.377686,-1885.29187,-4097.037598,-2743.612549,4.991659641,0.072401635,1.985012889,-0.038910281,1.999572992,0.009907673
-0.570014894,0.066177301,-0.216511846,3.399043322,-0.747899294,-1.073817849,0.021993272,547.0178833,-301.2210999,-5028.957031,-3867.57959,4.99235487,0.06670551,1.98473084,-0.013863333,1.999630094,0.000849792
-0.535154581,-0.048234548,-0.383933455,3.156941891,-0.59889704,-1.048100471,-0.019345518,1484.701904,304.6240845,-5480.104492,-4526.000488,4.992994308,0.061168849,1.984765887,0.020470288,1.99958384,-0.010056047
-0.509627879,-0.145957008,-0.4679479,1.695225239,-0.450861871,-0.726630151,-0.059935819,1257.85791,-202.7023315,-5444.859375,-4671.007324,4.993579865,0.05596485,1.985104799,0.045055144,1.999435663,-0.019084003
-0.510136306,-0.224059045,-0.453670532,0.406543344,-0.287275702,-0.304182231,-0.100047238,538.2943726,-1134.045288,-5055.714844,-4438.259277,4.994113922,0.050882488,1.985615373,0.055069432,1.999215841,-0.024240648
-0.520761669,-0.280465215,-0.378081381,-0.117947906,-0.114925474,0.045459505,-0.138128772,-92.42243195,-1893.617432,-4497.892578,-4017.473877,4.994596958,0.045726754,1.986174226,0.0559211,1.998964787,-0.025429439
-0.52108866,-0.314260691,-0.286246717,-0.068981983,0.05915162,0.234982952,-0.172647342,-453.2903748,-2290.213135,-3917.982422,-3561.139893,4.995028019,0.040504552,1.986727118,0.054724809,1.998716712,-0.023898352
-0.503963947,-0.325633764,-0.203848764,0.090881377,0.227893233,0.284173846,-0.202093109,-671.4216309,-2445.003174,-3378.828857,-3138.94165,4.995407581,0.035366938,1.987274051,0.054905042,1.998490691,-0.02122329
-0.475384742,-0.315791756,-0.134299725,0.061086308,0.384219497,0.277535111,-0.224973872,-938.8130493,-2548.416748,-2871.756348,-2749.473877,4.995736122,0.030465338,1.987828016,0.055853497,1.998292685,-0.01840743
-0.44817695,-0.18291916,-0.045616489,-0.977292478,0.537170947,0.907188535,-0.2337735,-2296.260986,-2936.161621,-1793.234863,-2021.410034,4.996017933,0.025856366,1.988376617,0.051921215,1.998129845,-0.012930384
-0.428726435,-0.144729361,0.089025334,-1.323396683,0.318677574,0.995055795,-0.152990505,-3203.345215,-3440.811523,-936.8529663,-1383.261963,4.996275425,0.02103905,1.988875508,0.038192637,1.998048544,-0.001700793
-0.412139893,-0.112839095,0.172202125,-0.864512861,0.218144551,0.542987704,-0.100350291,-3386.4021,-3283.427734,-658.0519409,-1294.498535,4.996464729,0.016832611,1.989197612,0.026939007,1.998074532,0.006191545
-0.391468823,-0.084479228,0.193638995,-0.287413716,0.107240289,0.028696286,-0.043902952,-3194.231934,-2777.573486,-673.1151123,-1489.5802,4.996612549,0.012811049,1.989434242,0.02128437,1.998154283,0.008964433
-0.367443085,-0.061105356,0.169634506,0.030161684,-0.010162927,-0.292394459,0.014960027,-2918.952393,-2226.879395,-765.741394,-1747.428467,4.996721745,0.009015147,1.989639521,0.020252528,1.998238921,0.007460848
-0.343507081,-0.043665122,0.128541768,0.054469593,-0.12954402,-0.396485955,0.074724473,-2717.244385,-1797.720947,-816.7335815,-1943.615479,4.996793747,0.005461761,1.989844918,0.020850372,1.99829638,0.003882241
-0.322278202,-0.032594174,0.089915723,-0.051538028,-0.2463644,-0.389223754,0.133890003,-2588.354736,-1496.816162,-817.8468628,-2064.477051,4.996831894,0.002135363,1.990054369,0.020891398,1.998315334,-8.32337E-05
-0.304127932,-0.027833516,0.058937725,-0.124110006,-0.35607338,-0.380267978,0.19096823,-2458.07666,-1255.025635,-815.2617188,-2150.846191,4.996837139,-0.000994642,1.990259171,0.019947238,1.998295307,-0.003903669
-0.294290215,-0.103936709,0.022430208,0.013281171,-0.199049622,-1.097029686,0.191548347,-2017.680176,-1106.759155,-1358.175171,-2693.631348,4.996812344,-0.003967963,1.990453243,0.019087182,1.998232365,-0.009870656
